building_source_id,building_id,source_key,relationship
CHI-PRE1830-008-S01,CHI-PRE1830-008,NPS_DUSABLE_NHL,supports_record
CHI-PRE1830-009-S01,CHI-PRE1830-009,NPS_DUSABLE_NHL,supports_record
CHI-PRE1830-010-S01,CHI-PRE1830-010,NPS_DUSABLE_NHL,supports_record
CHI-PRE1830-011-S01,CHI-PRE1830-011,NPS_DUSABLE_NHL,supports_record
CHI-PRE1830-011-S02,CHI-PRE1830-011,CHI_TRIBUTE_DUSABLE,supports_record
CHI-PRE1830-012-S01,CHI-PRE1830-012,ANDREAS_V1_EARLY,supports_record
CHI-PRE1830-013-S01,CHI-PRE1830-013,ANDREAS_V1_EARLY,supports_record
CHI-PRE1830-014-S01,CHI-PRE1830-014,ANDREAS_V1_EARLY,supports_record
CHI-PRE1830-015-S01,CHI-PRE1830-015,CITY_LANDMARK_FORT,supports_record
CHI-PRE1830-015-S02,CHI-PRE1830-015,EOC_FORT,supports_record
CHI-PRE1830-015-S03,CHI-PRE1830-015,CAC_FORT,supports_record
CHI-PRE1830-016-S01,CHI-PRE1830-016,EOC_FUR_TRADE,supports_record
CHI-PRE1830-016-S02,CHI-PRE1830-016,ANDREAS_V1_EARLY,supports_record
CHI-PRE1830-017-S01,CHI-PRE1830-017,ANDREAS_V1_EARLY,supports_record
CHI-PRE1830-018-S01,CHI-PRE1830-018,ANDREAS_V1_EARLY,supports_record
CHI-PRE1830-019-S01,CHI-PRE1830-019,ANDREAS_V1_EARLY,supports_record
CHI-PRE1830-020-S01,CHI-PRE1830-020,CITY_LANDMARK_FORT,supports_record
CHI-PRE1830-020-S02,CHI-PRE1830-020,EOC_FORT,supports_record
CHI-PRE1830-020-S03,CHI-PRE1830-020,CAC_FORT,supports_record
CHI-PRE1830-021-S01,CHI-PRE1830-021,EOC_FUR_TRADE,supports_record
CHI-PRE1830-021-S02,CHI-PRE1830-021,ANDREAS_V1_EARLY,supports_record
CHI-PRE1830-022-S01,CHI-PRE1830-022,ANDREAS_V1_EARLY,supports_record
CHI-PRE1830-023-S01,CHI-PRE1830-023,ANDREAS_V1_EARLY,supports_record
CHI-PRE1830-024-S01,CHI-PRE1830-024,ANDREAS_V1_EARLY,supports_record
CHI-PRE1830-025-S01,CHI-PRE1830-025,ANDREAS_V1_EARLY,supports_record
CHI-PRE1830-026-S01,CHI-PRE1830-026,ANDREAS_V1_EARLY,supports_record
CHI-PRE1830-027-S01,CHI-PRE1830-027,ANDREAS_V1_EARLY,supports_record
CHI-PRE1830-028-S01,CHI-PRE1830-028,ANDREAS_V1_EARLY,supports_record
CHI-PRE1830-029-S01,CHI-PRE1830-029,ANDREAS_V1_EARLY,supports_record
CHI-PRE1830-030-S01,CHI-PRE1830-030,ANDREAS_V1_EARLY,supports_record
CHI-PRE1830-031-S01,CHI-PRE1830-031,ANDREAS_V1_EARLY,supports_record
CHI-PRE1830-032-S01,CHI-PRE1830-032,EOC_LIQUOR,supports_record
CHI-PRE1830-032-S02,CHI-PRE1830-032,EOC_HOTELS,supports_record
CHI-PRE1830-032-S03,CHI-PRE1830-032,ANDREAS_V1_EARLY,supports_record
CHI-PRE1830-033-S01,CHI-PRE1830-033,EOC_HOTELS,supports_record
CHI-PRE1830-033-S02,CHI-PRE1830-033,ANDREAS_V1_EARLY,supports_record
CHI-PRE1830-034-S01,CHI-PRE1830-034,ANDREAS_V1_EARLY,supports_record
CHI-PRE1830-035-S01,CHI-PRE1830-035,ANDREAS_V1_EARLY,supports_record
CHI-PRE1830-036-S01,CHI-PRE1830-036,ANDREAS_V1_EARLY,supports_record
CHI-PRE1830-037-S01,CHI-PRE1830-037,ANDREAS_V1_EARLY,supports_record
CHI-PRE1830-038-S01,CHI-PRE1830-038,ANDREAS_V1_EARLY,supports_record
CHI-PRE1830-039-S01,CHI-PRE1830-039,ANDREAS_V1_EARLY,supports_record
CHI-PRE1830-040-S01,CHI-PRE1830-040,ANDREAS_V1_EARLY,supports_record
CHI-PRE1830-032-S04,CHI-PRE1830-032,DRLOIH_WOLF_POINT_2018,contextual_visual_lead
CHI-PRE1830-033-S03,CHI-PRE1830-033,DRLOIH_WOLF_POINT_2018,contextual_visual_lead
CHI-B1830-005-S03,CHI-B1830-005,DRLOIH_WOLF_POINT_2018,contextual_visual_lead
CHI-B1830-012-S03,CHI-B1830-012,DRLOIH_WOLF_POINT_2018,contextual_visual_lead
